Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
perkSorceryArmorLightningRank2LongDesc,progression,Perk,,,"You are now a [36dc2a]Novice[-] Lightning Armourer:\n• Tailor [36dc2a]Novice[-] [5c009d]Lightning[-] Sorcerer Armor at an Arcane Wheel\n• Attacks received generate [ae92d5].6[-] Spirit per armor piece\n• Lightning Sorcery Damage increased by [ae92d5]4%[-] per armor piece\n• Movement Speed increased by [ae92d5]1%[-] per armor piece",,,,,,,,,,,,,,
perkSorceryArmorLightningRank3Desc,progression,Perk,,,"[407fff]ADEPT[-] Lightning Armourer",,,,,,,,,,,,,,
perkSorceryArmorLightningRank3LongDesc,progression,Perk,,,"You are now an [407fff]Adept[-] Lightning Armourer:\n• Tailor [407fff]Adept[-] [5c009d]Lightning[-] Sorcerer Armor at an Arcane Wheel\n• Attacks received generate [ae92d5].9[-] Spirit per armor piece\n• Lightning Sorcery Damage increased by [ae92d5]6%[-] per armor piece\n• Movement Speed increased by [ae92d5]1.5%[-] per armor piece",,,,,,,,,,,,,,
perkSorceryArmorLightningRank4Desc,progression,Perk,,,"[ba3fd0]EXPERT[-] Lightning Armourer",,,,,,,,,,,,,,
perkSorceryArmorLightningRank4LongDesc,progression,Perk,,,"You are now an [ba3fd0]Expert[-] Lightning Armourer:\n• Tailor [ba3fd0]Expert[-] [5c009d]Lightning[-] Sorcerer Armor at an Arcane Wheel\n• Attacks received generate [ae92d5]1.2[-] Spirit per armor piece\n• Lightning Sorcery Damage increased by [ae92d5]8%[-] per armor piece\n• Movement Speed increased by [ae92d5]2%[-] per armor piece",,,,,,,,,,,,,,
perkSorceryArmorLightningRank5Desc,progression,Perk,,,"[e60000]MASTER[-] Lightning Armourer",,,,,,,,,,,,,,
perkSorceryArmorLightningRank5LongDesc,progression,Perk,,,"You are now a [e60000]Master[-] Lightning Armourer:\n• Tailor [e60000]Master[-] [5c009d]Lightning[-] Sorcerer Armor at an Arcane Wheel\n• Wearing all set pieces unlocks full set abilities ([ae92d5]{cvar(.LightningArmorSetPieces:0)}[-]/10)\n• Attacks received generate [ae92d5]1.5[-] Spirit per armor piece\n• Lightning Sorcery Damage increased by [ae92d5]10%[-] per armor piece\n• Movement Speed increased by [ae92d5]2.5%[-] per armor piece",,,,,,,,,,,,,,

perkSorcerySpellFireDesc,progression,Perk,,,"Master the [ae92d5]Fire Spell[-] to incinerate, explode and cremate your foes. Inexpensive and easy to cast, a Sorcerer favorite!\n[36dc2a]SPELL CHARGE: Hold Primary to maximize damage + effects.\nSYNERGY: +5% to all Fire Sorcery per rank of Fire Spell.[-]",,,,,,,,,,,,,,
perkSorcerySpellFireName,progression,Perk,,,"Spell: Fire",,,,,,,,,,,,,,
perkSorcerySpellFireRank1Desc,progression,Perk,,,"[2f9970]BURNING[-] Fire Spell",,,,,,,,,,,,,,
perkSorcerySpellFireRank1LongDesc,progression,Perk,,,"Learn the primal Fire Spell to incinerate the flesh off your foes and ignite them into an eternal grave... or pile of ash\n• You learn how to craft [ae92d5]Fire Spell[-] at a Fire Spellforge\n• Learn how to craft [ae92d5]Fire Spell Arrow[-] at a Sorcerer Desk\n• Fire now lasts for [ae92d5]8 Seconds[-] on its primary victim\n• [ae92d5]Spell Charging[-] increases destruction by [ae92d5]25%[-] per charge",,,,,,,,,,,,,,
perkSorcerySpellFireRank2Desc,progression,Perk,,,"[36dc2a]INCINERATING[-] Fire Spell",,,,,,,,,,,,,,
perkSorcerySpellFireRank2LongDesc,progression,Perk,,,"Fire Spell is evolved to [36dc2a]Novice[-] destruction:\n• Victims have a chance to [ae92d5]Incinerate[-] in even deadlier flame\n• Fire now lasts for [ae92d5]10 Seconds[-] on its primary victim\n• Fire can now reach [ae92d5]2 Charges[-] through Spell Charging\n• [ae92d5]Spell Charging[-] improves chances to [ae92d5]Incinerate[-] victims",,,,,,,,,,,,,,
perkSorcerySpellFireRank3Desc,progression,Perk,,,"[407fff]EXPLOSIVE[-] Fire Spell",,,,,,,,,,,,,,
perkSorcerySpellFireRank3LongDesc,progression,Perk,,,"Fire Spell is evolved to [407fff]Adept[-] destruction:\n• Victims have a chance to [ae92d5]Explode[-] on impact\n• Fire now lasts for [ae92d5]12 Seconds[-] on its primary victim\n• Fire can now reach [ae92d5]3 Charges[-] through Spell Charging\n• [ae92d5]Spell Charging[-] improves chances to [ae92d5]Explode[-] victims",,,,,,,,,,,,,,
perkSorcerySpellFireRank4Desc,progression,Perk,,,"[ba3fd0]WILDFIRE[-] Fire Spell",,,,,,,,,,,,,,
perkSorcerySpellFireRank4LongDesc,progression,Perk,,,"Fire Spell is evolved to [ba3fd0]Expert[-] destruction:\n• Victims may engulf themselves and nearby foes in [ae92d5]Wildfire[-]\n• Fire now lasts for [ae92d5]14 Seconds[-] on its primary victim\n• [ae92d5]Spell Charging[-] improves chances to proc [ae92d5]Wildfire[-]",,,,,,,,,,,,,,
perkSorcerySpellFireRank5Desc,progression,Perk,,,"[e60000]CREMATION[-] Fire Spell",,,,,,,,,,,,,,
perkSorcerySpellFireRank5LongDesc,progression,Perk,,,"Fire Spell is fully evolved to [e60000]Master[-] destruction:\n• Fire sometimes [ae92d5]Double Casts[-] on all nearby targets\n• Fire now lasts for [ae92d5]16 Seconds[-] on its primary victim\n• Fire can now reach [ae92d5]4 Charges[-] through Spell Charging\n• [ae92d5]Spell Charging[-] improves chances to proc [ae92d5]Double Cast[-]",,,,,,,,,,,,,,

perkSorcerySpellFire2Desc,progression,Perk,,,"Master the [ae92d5]Firenado Spell[-] to reduce your enemies to ash by means of a whirling inferno of mass destruction.\n[36dc2a]SPELL CHARGE: Hold Primary to maximize damage + effects.\nSYNERGY: +5% to all Fire Sorcery per rank of Firenado Spell.[-]",,,,,,,,,,,,,,
perkSorcerySpellFire2Name,progression,Perk,,,"Spell: Firenado",,,,,,,,,,,,,,
perkSorcerySpellFire2Rank1Desc,progression,Perk,,,"[2f9970]BURNING[-] Firenado Spell",,,,,,,,,,,,,,
perkSorcerySpellFire2Rank1LongDesc,progression,Perk,,,"Learn the Firenado Spell to reduce your enemies to ash by means of a whirling inferno of mass destruction.\n• You learn how to craft [ae92d5]Firenado Spell[-] at a Fire Spellforge\n• Your [ae92d5]Fire Spell Arrows+[-] have a chance to cast Firenado\n• Firenado now lasts for [ae92d5]10 Seconds[-] on its primary victim\n• [ae92d5]Spell Charging[-] increases destruction by [ae92d5]25%[-] per charge",,,,,,,,,,,,,,
perkSorcerySpellFire2Rank2Desc,progression,Perk,,,"[36dc2a]INCINERATING[-] Firenado Spell",,,,,,,,,,,,,,
perkSorcerySpellFire2Rank2LongDesc,progression,Perk,,,"Firenado Spell is evolved to [36dc2a]Novice[-] destruction:\n• Firenado now [ae92d5]Incinerates[-] all foes in deadlier flame\n• Firenado now lasts for [ae92d5]12 Seconds[-] on its primary victim\n• Firenado can now reach [ae92d5]2 Charges[-] through Spell Charging",,,,,,,,,,,,,,
perkSorcerySpellFire2Rank3Desc,progression,Perk,,,"[407fff]EXPLOSIVE[-] Firenado Spell",,,,,,,,,,,,,,
perkSorcerySpellFire2Rank3LongDesc,progression,Perk,,,"Firenado Spell is evolved to [407fff]Adept[-] destruction:\n• Firenado becomes unstable periodically [ae92d5]Exploding[-] foes\n• Firenado now lasts for [ae92d5]14 Seconds[-] on its primary victim\n• Firenado can now reach [ae92d5]3 Charges[-] through Spell Charging\n• [ae92d5]Spell Charging[-] improves chances to proc [ae92d5]Explode[-]",,,,,,,,,,,,,,
perkSorcerySpellFire2Rank4Desc,progression,Perk,,,"[ba3fd0]CLONING[-] Firenado Spell",,,,,,,,,,,,,,
perkSorcerySpellFire2Rank4LongDesc,progression,Perk,,,"Firenado Spell is evolved to [ba3fd0]Expert[-] destruction:\n• Firenado periodically spawns lesser [ae92d5]Clones[-]\n• Firenado now lasts for [ae92d5]16 Seconds[-] on its primary victim\n• [ae92d5]Spell Charging[-] improves chances to proc [ae92d5]Clone[-]",,,,,,,,,,,,,,
perkSorcerySpellFire2Rank5Desc,progression,Perk,,,"[e60000]CATEGORY 5[-] Firenado Spell",,,,,,,,,,,,,,
perkSorcerySpellFire2Rank5LongDesc,progression,Perk,,,"Firenado Spell is fully evolved to [e60000]Master[-] destruction:\n• Firenado periodically spawns [ae92d5]Twisters[-] on impact\n• Firenado now lasts for [ae92d5]20 Seconds[-] on its primary victim\n• Firenado can now reach [ae92d5]4 Charges[-] through Spell Charging\n• [ae92d5]Spell Charging[-] improves chances to proc [ae92d5]Twisters[-]",,,,,,,,,,,,,,

perkSorcerySpellFire3Desc,progression,Perk,,,"Master the [ae92d5]Meteor Spell[-] to command the very stars down onto your enemies.\n[36dc2a]SPELL CHARGE: Hold Primary to maximize damage + effects.\nSYNERGY: +5% to all Fire Sorcery per rank of Meteor Spell.[-]",,,,,,,,,,,,,,
perkSorcerySpellFire3Name,progression,Perk,,,"Spell: Meteor",,,,,,,,,,,,,,
perkSorcerySpellFire3Rank1Desc,progression,Perk,,,"[2f9970]BURNING[-] Meteor Spell",,,,,,,,,,,,,,
perkSorcerySpellFire3Rank1LongDesc,progression,Perk,,,"Learn the Meteor Spell to obliterate your enemies by means of cataclysmic rocks from the sky.\n• You learn how to craft [ae92d5]Meteor Spell[-] at a Fire Spellforge\n• Your [ae92d5]Fire Spell Arrows+[-] have a chance to cast Meteor\n• [ae92d5]Spell Charging[-] increases destruction by [ae92d5]25%[-] per charge",,,,,,,,,,,,,,
perkSorcerySpellFire3Rank2Desc,progression,Perk,,,"[36dc2a]INCINERATING[-] Meteor Spell",,,,,,,,,,,,,,
perkSorcerySpellFire3Rank2LongDesc,progression,Perk,,,"Meteor Spell is evolved to [36dc2a]Novice[-] destruction:\n• Meteor's core is molten [ae92d5]Incinerating[-] the flesh off foes\n• Meteor can now reach [ae92d5]2 Charges[-] through Spell Charging\n• [ae92d5]Spell Charging[-] improves [ae92d5]Molten[-] burn damage",,,,,,,,,,,,,,
perkSorcerySpellFire3Rank3Desc,progression,Perk,,,"[407fff]EXPLOSIVE[-] Meteor Spell",,,,,,,,,,,,,,
perkSorcerySpellFire3Rank3LongDesc,progression,Perk,,,"Meteor Spell is evolved to [407fff]Adept[-] destruction:\n• Meteor becomes [ae92d5]Explosive[-] exploding all foes on impact\n• Meteor lands with [ae92d5]Double Impact[-] decimating foes on contact\n• Meteor can now reach [ae92d5]3 Charges[-] through Spell Charging",,,,,,,,,,,,,,
perkSorcerySpellFire3Rank4Desc,progression,Perk,,,"[ba3fd0]SHOWER[-] Meteor Spell",,,,,,,,,,,,,,
perkSorcerySpellFire3Rank4LongDesc,progression,Perk,,,"Meteor Spell is evolved to [ba3fd0]Expert[-] destruction:\n• Periodically rain down a [ae92d5]Meteor Shower[-] on nearby foes\n• [ae92d5]Spell Charging[-] improves chances to proc [ae92d5]Meteor Shower[-]",,,,,,,,,,,,,,
perkSorcerySpellFire3Rank5Desc,progression,Perk,,,"[e60000]HELLSTORM[-] Meteor Spell",,,,,,,,,,,,,,
perkSorcerySpellFire3Rank5LongDesc,progression,Perk,,,"Meteor Spell is fully evolved to [e60000]Master[-] destruction:\n• Meteor's burn is now [ae92d5]Twice[-] as deadly\n• Periodically cast [ae92d5]Meteor Shower[-] when casting Meteor\n• Meteor can now reach [ae92d5]4 Charges[-] through Spell Charging\n• [ae92d5]Spell Charging[-] improves chances to proc [ae92d5]Meteor Shower[-]",,,,,,,,,,,,,,

perkSorcerySpellcastFireDesc,progression,Perk,,,"Master the [ae92d5]Fire Spellcast[-] weapon to cast your [ae92d5]Fire Spells[-] and unlock Primary and Secondary weapon abilities of cauterization and speed.\n[36dc2a]PRIMARY[-]: Hold to Spell Charge and invoke Primary Abilities; Release to Cast.\n[407fff]SECONDARY[-]: Hold to invoke Secondary Abilities; Release to stop invoking.",,,,,,,,,,,,,,
perkSorcerySpellcastFireName,progression,Perk,,,"Weapon: Fire Spellcast",,,,,,,,,,,,,,
perkSorcerySpellcastFireRank1Desc,progression,Perk,,,"[2f9970]BLAZING[-] Fire Spellcaster",,,,,,,,,,,,,,
perkSorcerySpellcastFireRank1LongDesc,progression,Perk,,,"Learn the secrets to crafting a Fire Spellcast to empower and cast Fire Spells while unlocking Primary and Secondary abilities\n• Learn to forge [ae92d5]Fire Spellcast[-] at a Fire Spellforge\n• [407fff]Secondary[-]: Move with [ae92d5]Blazing[-] speed that Incinerates nearby foes\n• Spell Charging is [ae92d5]10%[-] faster with a Fire Spellcast.\n[d1d1d1]Synergy: [I]All Spellcasting is 5% faster.[/I][-]",,,,,,,,,,,,,,
perkSorcerySpellcastFireRank2Desc,progression,Perk,,,"[36dc2a]CAUTERIZING[-] Fire Spellcaster",,,,,,,,,,,,,,
perkSorcerySpellcastFireRank2LongDesc,progression,Perk,,,"Fire Spellcast is evolved to [36dc2a]Novice[-] destruction:\n• Forge [36dc2a]Novice[-] Fire Spellcast at a Fire Spellforge\n• [36dc2a]Primary[-]: [ae92d5]Cauterize[-] your wounds on Spellcasting\n• Spell Charging is [ae92d5]20%[-] faster with a Fire Spellcast.\n\n[d1d1d1]Synergy: [I]All Spellcasting is 10% faster.[/I][-]",,,,,,,,,,,,,,
perkSorcerySpellcastFireRank3Desc,progression,Perk,,,"[407fff]SHIELDING[-] Fire Spellcaster",,,,,,,,,,,,,,
perkSorcerySpellcastFireRank3LongDesc,progression,Perk,,,"Fire Spellcast is evolved to [407fff]Adept[-] destruction:\n• Forge [407fff]Adept[-] Fire Spellcast at a Fire Spellforge\n• [36dc2a]Primary[-]: Spell Charges grant an [ae92d5]Explosive Shield[-]\n• Spell Charging is [ae92d5]30%[-] faster with a Fire Spellcast.\n\n[d1d1d1]Synergy: [I]All Spellcasting is 15% faster.[/I][-]",,,,,,,,,,,,,,
perkSorcerySpellcastFireRank4Desc,progression,Perk,,,"[ba3fd0]LEVITATING[-] Fire Spellcaster",,,,,,,,,,,,,,
perkSorcerySpellcastFireRank4LongDesc,progression,Perk,,,"Fire Spellcast is evolved to [ba3fd0]Expert[-] destruction:\n• Forge [ba3fd0]Expert[-] Fire Spellcast at a Fire Spellforge\n• [407fff]Secondary[-]: [ae92d5]Fire Flight[-] on jumping and slow fall\n• Spell Charging is [ae92d5]40%[-] faster with a Fire Spellcast.\n\n[d1d1d1]Synergy: [I]All Spellcasting is 20% faster.[/I][-]",,,,,,,,,,,,,,
perkSorcerySpellcastFireRank5Desc,progression,Perk,,,"[e60000]METEOR LANDING[-] Fire Spellcaster",,,,,,,,,,,,,,
perkSorcerySpellcastFireRank5LongDesc,progression,Perk,,,"Fire Spellcast is fully evolved to [e60000]Master[-] destruction:\n• Forge [e60000]Master[-] Fire Spellcast at a Fire Spellforge\n• [407fff]Secondary[-]: [ae92d5]Meteor Land[-] when performing a Fire Flight\n• Spell Charging is [ae92d5]50%[-] faster with a Fire Spellcast.\n\n[d1d1d1]Synergy: [I]All Spellcasting is 25% faster.[/I][-]",,,,,,,,,,,,,,

perkSorcerySpellIceDesc,progression,Perk,,,"Master the [ae92d5]Ice Spell[-] to [I]Chill, Freeze and Shatter[/I] your foes!\n[36dc2a]SPELL CHARGE: Hold Primary to maximize damage + effects.\nSYNERGY: +5% to all Ice Sorcery per rank of Ice Spell.[-]",,,,,,,,,,,,,,
perkSorcerySpellIceName,progression,Perk,,,"Spell: Ice",,,,,,,,,,,,,,
perkSorcerySpellIceRank1Desc,progression,Perk,,,"[2f9970]CHILLING[-] Ice Spell",,,,,,,,,,,,,,
perkSorcerySpellIceRank1LongDesc,progression,Perk,,,"Learn the primal Ice Spell to freeze your foes flesh off while shattering their lifeless husk into icy bits:\n• Learn how to craft [ae92d5]Ice Spell[-] at an Ice Spellforge\n• Learn how to craft [ae92d5]Ice Spell Arrow[-] at a Sorcerer Desk\n• Ice Spell victims now [ae92d5]Chill Nearby[-] foes\n• Ice now lasts for [ae92d5]5 Seconds[-] on its primary victim\n• [ae92d5]Spell Charging[-] increases destruction by [ae92d5]+25%[-] per charge",,,,,,,,,,,,,,
perkSorcerySpellIceRank2Desc,progression,Perk,,,"[36dc2a]FREEZING[-] Ice Spell",,,,,,,,,,,,,,
perkSorcerySpellIceRank2LongDesc,progression,Perk,,,"Ice Spell is evolved to [36dc2a]Novice[-] destruction:\n• Ice Spell has double chance to [ae92d5]Freeze (x2)[-] Chilled victims\n• Ice now lasts for [ae92d5]6 Seconds[-] on its primary victim\n• Ice can now reach [ae92d5]2 Charges[-] through Spell Charging\n• [ae92d5]Spell Charging[-] improves chances to [ae92d5]Freeze[-] Chilled victims",,,,,,,,,,,,,,
perkSorcerySpellIceRank3Desc,progression,Perk,,,"[407fff]SHATTERING[-] Ice Spell",,,,,,,,,,,,,,
perkSorcerySpellIceRank3LongDesc,progression,Perk,,,"Ice Spell is evolved to [407fff]Adept[-] destruction:\n• Ice Spell has double chance to [ae92d5]Shatter (x2)[-] Frozen victims\n• Ice now lasts for [ae92d5]7 Seconds[-] on its primary victim\n• Ice can now reach [ae92d5]3 Charges[-] through Spell Charging\n• [ae92d5]Spell Charging[-] improves chances to [ae92d5]Shatter[-] Frozen victims",,,,,,,,,,,,,,
perkSorcerySpellIceRank4Desc,progression,Perk,,,"[ba3fd0]ARCTIC[-] Ice Spell",,,,,,,,,,,,,,
perkSorcerySpellIceRank4LongDesc,progression,Perk,,,"Ice Spell is evolved to [ba3fd0]Expert[-] destruction:\n• Ice Spell's [ae92d5]Chill Range (x2)[-] is doubled affecting more foes\n• Ice Spell's [ae92d5]Impact Area (x2)[-] is doubled hitting more foes\n• Ice now lasts for [ae92d5]8 Seconds[-] on its primary victim",,,,,,,,,,,,,,
perkSorcerySpellIceRank5Desc,progression,Perk,,,"[e60000]SUBZERO[-] Ice Spell",,,,,,,,,,,,,,
perkSorcerySpellIceRank5LongDesc,progression,Perk,,,"Ice Spell is fully evolved to [e60000]Master[-] destruction:\n• Ice Spell's [ae92d5]Impact Damage (x2)[-] is doubled on its Primary Target\n• Ice Spell's [ae92d5]Impact Damage (x2)[-] is doubled on Secondary Targets\n• Ice now lasts for [ae92d5]10 Seconds[-] on its primary victim\n• Ice can now reach [ae92d5]4 Charges[-] through Spell Charging\n• [ae92d5]Spell Charging[-] improves chances to [ae92d5]Freeze[-] + [ae92d5]Shatter[-]",,,,,,,,,,,,,,

perkSorcerySpellIce2Desc,progression,Perk,,,"Master [ae92d5]Comet Spell[-] to [I]Chill, Freeze and Shatter[/I] foes by means of cosmic misfortune... guaranteed to leave an impression!\n[36dc2a]SPELL CHARGE: [I]Hold Primary to maximize damage + effects.[/I]\nSYNERGY: [I]+5% to all Ice Sorcery per rank of Comet Spell.[/I][-]",,,,,,,,,,,,,,
perkSorcerySpellIce2Name,progression,Perk,,,"Spell: Comet",,,,,,,,,,,,,,
perkSorcerySpellIce2Rank1Desc,progression,Perk,,,"[2f9970]CHILLING[-] Comet Spell",,,,,,,,,,,,,,
perkSorcerySpellIce2Rank1LongDesc,progression,Perk,,,"Learn the primal Comet Spell to shatter your foes lifeless husk by impressionable means:\n• Learn how to craft [ae92d5]Comet Spell[-] at an Ice Spellforge\n• Your [ae92d5]Ice Spell Arrows+[-] have a chance to cast Comet\n• Comet Spell [ae92d5]Chills All[-] foes in the area before impact\n• Primary Comet Spell victim now [ae92d5]Chills Nearby[-] foes\n• [ae92d5]Spell Charging[-] increases destruction by [ae92d5]+25%[-] per charge",,,,,,,,,,,,,,
perkSorcerySpellIce2Rank2Desc,progression,Perk,,,"[36dc2a]FREEZING[-] Comet Spell",,,,,,,,,,,,,,
perkSorcerySpellIce2Rank2LongDesc,progression,Perk,,,"Comet Spell is evolved to [36dc2a]Novice[-] destruction:\n• Comet Spell [ae92d5]Always Freezes[-] its primary victim\n• Comet Spell has double chance to [ae92d5]Freeze (x2)[-] Chilled victims\n• Comet Spell affects foes an additional [ae92d5]+1 Second[-]\n• Comet can now reach [ae92d5]2 Charges[-] through Spell Charging\n• [ae92d5]Spell Charging[-] improves chances to [ae92d5]Freeze[-] Chilled victims",,,,,,,,,,,,,,
perkSorcerySpellIce2Rank3Desc,progression,Perk,,,"[407fff]SHATTERING[-] Comet Spell",,,,,,,,,,,,,,
perkSorcerySpellIce2Rank3LongDesc,progression,Perk,,,"Comet Spell is evolved to [407fff]Adept[-] destruction:\n• Comet Spell [ae92d5]Always Shatters[-] its primary victim\n• Comet Spell has double chance to [ae92d5]Shatter (x2)[-] Frozen victims\n• Comet can now reach [ae92d5]3 Charges[-] through Spell Charging\n• [ae92d5]Spell Charging[-] improves chances to [ae92d5]Shatter[-] Frozen victims",,,,,,,,,,,,,,
perkSorcerySpellIce2Rank4Desc,progression,Perk,,,"[ba3fd0]ARCTIC[-] Comet Spell",,,,,,,,,,,,,,
perkSorcerySpellIce2Rank4LongDesc,progression,Perk,,,"Comet Spell is evolved to [ba3fd0]Expert[-] destruction:\n• Comet Spell's [ae92d5]Chill Range (x2)[-] is doubled affecting more foes\n• Comet Spell's [ae92d5]Impact Area (x2)[-] is doubled hitting more foes\n• Comet Spell affects foes an additional [ae92d5]+2 Seconds[-]",,,,,,,,,,,,,,
perkSorcerySpellIce2Rank5Desc,progression,Perk,,,"[e60000]HAILSTORM[-] Comet Spell",,,,,,,,,,,,,,
perkSorcerySpellIce2Rank5LongDesc,progression,Perk,,,"Comet Spell is fully evolved to [e60000]Master[-] destruction:\n• Comet Spell occasionally triggers a devastating [ae92d5]Hailstorm[-]\n• Comet Spell's [ae92d5]Impact Damage (x2)[-] is doubled on all victims\n• Comet Spell affects foes an additional [ae92d5]+3 Seconds[-]\n• Comet can now reach [ae92d5]4 Charges[-] through Spell Charging\n• [ae92d5]Spell Charging[-] improves chances to trigger a [ae92d5]Hailstorm[-]",,,,,,,,,,,,,,

perkSorcerySpellIce3Desc,progression,Perk,,,"Master [ae92d5]Ice Storm Spell[-] to [I]Chill, Freeze and Shatter[/I] foes over time by means of an inescapable tempest!\n[36dc2a]SPELL CHARGE: [I]Hold Primary to maximize damage + effects.[/I]\nSYNERGY: [I]+5% to all Ice Sorcery per rank of Ice Storm Spell.[/I][-]",,,,,,,,,,,,,,
perkSorcerySpellIce3Name,progression,Perk,,,"Spell: Ice Storm",,,,,,,,,,,,,,
perkSorcerySpellIce3Rank1Desc,progression,Perk,,,"[2f9970]CHILLING[-] Ice Storm Spell",,,,,,,,,,,,,,
perkSorcerySpellIce3Rank1LongDesc,progression,Perk,,,"Learn Ice Storm Spell to destroy your foes over time by means of an inescapable tempest:\n• Learn how to craft [ae92d5]Ice Storm Spell[-] at an Ice Spellforge\n• Your [ae92d5]Ice Spell Arrows+[-] have a chance to cast Ice Storm\n• Ice Storm's Chill gains [ae92d5]Additional Slowing[-] effect on foes\n• Ice Storm now lasts for [ae92d5]12 Seconds[-] on its primary victim\n• [ae92d5]Spell Charging[-] increases destruction by [ae92d5]+25%[-] per charge",,,,,,,,,,,,,,
perkSorcerySpellIce3Rank2Desc,progression,Perk,,,"[36dc2a]FREEZING[-] Ice Storm Spell",,,,,,,,,,,,,,
perkSorcerySpellIce3Rank2LongDesc,progression,Perk,,,"Ice Storm Spell is evolved to [36dc2a]Novice[-] destruction:\n• Ice Storm [ae92d5]Freezes (x2)[-] twice as much over time\n• Ice Storm now lasts for [ae92d5]14 Seconds[-] on its primary victim\n• Ice Storm can now reach [ae92d5]2 Charges[-] through Spell Charging\n• [ae92d5]Spell Charging[-] improves chances to [ae92d5]Freeze[-] Chilled victims over time",,,,,,,,,,,,,,
